x_mm,y_mm,z_mm,ok,error_code,alpha_deg,servo0_pwm,servo1_pwm,servo2_pwm,servo3_pwm,command
-40.0,150.0,120.0,1,0,-45,1610,1625,2005,880,{#000P1610T1500!#001P1625T1500!#002P2005T1500!#003P0880T1500!}
-40.0,150.0,130.0,1,0,-45,1610,1594,1912,818,{#000P1610T1500!#001P1594T1500!#002P1912T1500!#003P0818T1500!}
-40.0,150.0,140.0,1,0,-45,1610,1551,1794,742,{#000P1610T1500!#001P1551T1500!#002P1794T1500!#003P0742T1500!}
-40.0,150.0,150.0,1,0,-44,1610,1504,1659,662,{#000P1610T1500!#001P1504T1500!#002P1659T1500!#003P0662T1500!}
-40.0,150.0,160.0,1,0,-41,1610,1488,1584,624,{#000P1610T1500!#001P1488T1500!#002P1584T1500!#003P0624T1500!}
-40.0,150.0,170.0,1,0,-37,1610,1515,1603,647,{#000P1610T1500!#001P1515T1500!#002P1603T1500!#003P0647T1500!}
-40.0,150.0,180.0,1,0,-33,1610,1542,1625,672,{#000P1610T1500!#001P1542T1500!#002P1625T1500!#003P0672T1500!}
-40.0,150.0,190.0,0,8,,,,,,
-40.0,150.0,200.0,0,8,,,,,,
-40.0,150.0,210.0,0,8,,,,,,
-40.0,150.0,220.0,0,8,,,,,,
-40.0,160.0,80.0,1,0,-45,1603,1652,2267,1115,{#000P1603T1500!#001P1652T1500!#002P2267T1500!#003P1115T1500!}
-40.0,160.0,90.0,1,0,-45,1603,1644,2206,1061,{#000P1603T1500!#001P1644T1500!#002P2206T1500!#003P1061T1500!}
-40.0,160.0,100.0,1,0,-45,1603,1632,2140,1008,{#000P1603T1500!#001P1632T1500!#002P2140T1500!#003P1008T1500!}
-40.0,160.0,110.0,1,0,-45,1603,1614,2068,953,{#000P1603T1500!#001P1614T1500!#002P2068T1500!#003P0953T1500!}
-40.0,160.0,120.0,1,0,-45,1603,1591,1987,895,{#000P1603T1500!#001P1591T1500!#002P1987T1500!#003P0895T1500!}
-40.0,160.0,130.0,1,0,-45,1603,1561,1891,830,{#000P1603T1500!#001P1561T1500!#002P1891T1500!#003P0830T1500!}
-40.0,160.0,140.0,1,0,-45,1603,1516,1766,750,{#000P1603T1500!#001P1516T1500!#002P1766T1500!#003P0750T1500!}
-40.0,160.0,150.0,1,0,-44,1603,1460,1607,655,{#000P1603T1500!#001P1460T1500!#002P1607T1500!#003P0655T1500!}
-40.0,160.0,160.0,1,0,-40,1603,1491,1635,681,{#000P1603T1500!#001P1491T1500!#002P1635T1500!#003P0681T1500!}
-40.0,160.0,170.0,1,0,-37,1603,1474,1558,643,{#000P1603T1500!#001P1474T1500!#002P1558T1500!#003P0643T1500!}
-40.0,160.0,180.0,1,0,-33,1603,1511,1608,685,{#000P1603T1500!#001P1511T1500!#002P1608T1500!#003P0685T1500!}
-40.0,160.0,190.0,0,8,,,,,,
-40.0,160.0,200.0,0,8,,,,,,
-40.0,160.0,210.0,0,8,,,,,,
-40.0,160.0,220.0,0,8,,,,,,
-40.0,170.0,80.0,1,0,-45,1598,1612,2245,1133,{#000P1598T1500!#001P1612T1500!#002P2245T1500!#003P1133T1500!}
-40.0,170.0,90.0,1,0,-45,1598,1606,2184,1078,{#000P1598T1500!#001P1606T1500!#002P2184T1500!#003P1078T1500!}
-40.0,170.0,100.0,1,0,-45,1598,1595,2118,1022,{#000P1598T1500!#001P1595T1500!#002P2118T1500!#003P1022T1500!}
-40.0,170.0,110.0,1,0,-45,1598,1579,2045,966,{#000P1598T1500!#001P1579T1500!#002P2045T1500!#003P0966T1500!}
-40.0,170.0,120.0,1,0,-45,1598,1556,1962,906,{#000P1598T1500!#001P1556T1500!#002P1962T1500!#003P0906T1500!}
-40.0,170.0,130.0,1,0,-45,1598,1525,1863,837,{#000P1598T1500!#001P1525T1500!#002P1863T1500!#003P0837T1500!}
-40.0,170.0,140.0,1,0,-45,1598,1476,1725,749,{#000P1598T1500!#001P1476T1500!#002P1725T1500!#003P0749T1500!}
-40.0,170.0,150.0,1,0,-43,1598,1449,1627,692,{#000P1598T1500!#001P1449T1500!#002P1627T1500!#003P0692T1500!}
-40.0,170.0,160.0,1,0,-40,1598,1439,1563,661,{#000P1598T1500!#001P1439T1500!#002P1563T1500!#003P0661T1500!}
-40.0,170.0,170.0,1,0,-36,1598,1481,1622,707,{#000P1598T1500!#001P1481T1500!#002P1622T1500!#003P0707T1500!}
-40.0,170.0,180.0,1,0,-33,1598,1467,1557,678,{#000P1598T1500!#001P1467T1500!#002P1557T1500!#003P0678T1500!}
-40.0,170.0,190.0,0,8,,,,,,
-40.0,170.0,200.0,0,8,,,,,,
-40.0,170.0,210.0,0,8,,,,,,
-40.0,170.0,220.0,0,8,,,,,,
-40.0,180.0,80.0,1,0,-45,1592,1572,2217,1145,{#000P1592T1500!#001P1572T1500!#002P2217T1500!#003P1145T1500!}
-40.0,180.0,90.0,1,0,-45,1592,1567,2156,1089,{#000P1592T1500!#001P1567T1500!#002P2156T1500!#003P1089T1500!}
-40.0,180.0,100.0,1,0,-45,1592,1557,2090,1032,{#000P1592T1500!#001P1557T1500!#002P2090T1500!#003P1032T1500!}
-40.0,180.0,110.0,1,0,-45,1592,1541,2016,974,{#000P1592T1500!#001P1541T1500!#002P2016T1500!#003P0974T1500!}
-40.0,180.0,120.0,1,0,-45,1592,1519,1931,911,{#000P1592T1500!#001P1519T1500!#002P1931T1500!#003P0911T1500!}
-40.0,180.0,130.0,1,0,-45,1592,1486,1825,838,{#000P1592T1500!#001P1486T1500!#002P1825T1500!#003P0838T1500!}
-40.0,180.0,140.0,1,0,-45,1592,1428,1663,735,{#000P1592T1500!#001P1428T1500!#002P1663T1500!#003P0735T1500!}
-40.0,180.0,150.0,1,0,-42,1592,1433,1634,723,{#000P1592T1500!#001P1433T1500!#002P1634T1500!#003P0723T1500!}
-40.0,180.0,160.0,1,0,-39,1592,1432,1595,706,{#000P1592T1500!#001P1432T1500!#002P1595T1500!#003P0706T1500!}
-40.0,180.0,170.0,1,0,-35,1592,1474,1653,753,{#000P1592T1500!#001P1474T1500!#002P1653T1500!#003P0753T1500!}
-40.0,180.0,180.0,1,0,-32,1592,1474,1620,742,{#000P1592T1500!#001P1474T1500!#002P1620T1500!#003P0742T1500!}
-40.0,180.0,190.0,0,8,,,,,,
-40.0,180.0,200.0,0,8,,,,,,
-40.0,180.0,210.0,0,8,,,,,,
-40.0,180.0,220.0,0,8,,,,,,
-40.0,190.0,80.0,1,0,-45,1588,1532,2184,1152,{#000P1588T1500!#001P1532T1500!#002P2184T1500!#003P1152T1500!}
-40.0,190.0,90.0,1,0,-45,1588,1528,2124,1095,{#000P1588T1500!#001P1528T1500!#002P2124T1500!#003P1095T1500!}
-40.0,190.0,100.0,1,0,-45,1588,1518,2057,1038,{#000P1588T1500!#001P1518T1500!#002P2057T1500!#003P1038T1500!}
-40.0,190.0,110.0,1,0,-45,1588,1503,1981,977,{#000P1588T1500!#001P1503T1500!#002P1981T1500!#003P0977T1500!}
-40.0,190.0,120.0,1,0,-45,1588,1479,1891,911,{#000P1588T1500!#001P1479T1500!#002P1891T1500!#003P0911T1500!}
-40.0,190.0,130.0,1,0,-45,1588,1443,1774,831,{#000P1588T1500!#001P1443T1500!#002P1774T1500!#003P0831T1500!}
-40.0,190.0,140.0,1,0,-44,1588,1403,1650,753,{#000P1588T1500!#001P1403T1500!#002P1650T1500!#003P0753T1500!}
-40.0,190.0,150.0,1,0,-41,1588,1412,1631,747,{#000P1588T1500!#001P1412T1500!#002P1631T1500!#003P0747T1500!}
-40.0,190.0,160.0,1,0,-38,1588,1417,1605,739,{#000P1588T1500!#001P1417T1500!#002P1605T1500!#003P0739T1500!}
-40.0,190.0,170.0,1,0,-35,1588,1416,1568,725,{#000P1588T1500!#001P1416T1500!#002P1568T1500!#003P0725T1500!}
-40.0,190.0,180.0,1,0,-31,1588,1466,1650,788,{#000P1588T1500!#001P1466T1500!#002P1650T1500!#003P0788T1500!}
-40.0,190.0,190.0,0,8,,,,,,
-40.0,190.0,200.0,0,8,,,,,,
-40.0,190.0,210.0,0,8,,,,,,
-40.0,190.0,220.0,0,8,,,,,,
-40.0,200.0,80.0,1,0,-45,1583,1493,2146,1153,{#000P1583T1500!#001P1493T1500!#002P2146T1500!#003P1153T1500!}
-40.0,200.0,90.0,1,0,-45,1583,1489,2085,1096,{#000P1583T1500!#001P1489T1500!#002P2085T1500!#003P1096T1500!}
-40.0,200.0,100.0,1,0,-45,1583,1479,2017,1037,{#000P1583T1500!#001P1479T1500!#002P2017T1500!#003P1037T1500!}
-40.0,200.0,110.0,1,0,-45,1583,1462,1938,975,{#000P1583T1500!#001P1462T1500!#002P1938T1500!#003P0975T1500!}
-40.0,200.0,120.0,1,0,-45,1583,1436,1841,904,{#000P1583T1500!#001P1436T1500!#002P1841T1500!#003P0904T1500!}
-40.0,200.0,130.0,1,0,-45,1583,1392,1703,811,{#000P1583T1500!#001P1392T1500!#002P1703T1500!#003P0811T1500!}
-40.0,200.0,140.0,1,0,-43,1583,1374,1625,765,{#000P1583T1500!#001P1374T1500!#002P1625T1500!#003P0765T1500!}
-40.0,200.0,150.0,1,0,-40,1583,1386,1615,765,{#000P1583T1500!#001P1386T1500!#002P1615T1500!#003P0765T1500!}
-40.0,200.0,160.0,1,0,-37,1583,1396,1600,763,{#000P1583T1500!#001P1396T1500!#002P1600T1500!#003P0763T1500!}
-40.0,200.0,170.0,1,0,-34,1583,1401,1580,760,{#000P1583T1500!#001P1401T1500!#002P1580T1500!#003P0760T1500!}
-40.0,200.0,180.0,1,0,-31,1583,1401,1549,751,{#000P1583T1500!#001P1401T1500!#002P1549T1500!#003P0751T1500!}
-40.0,200.0,190.0,0,8,,,,,,
-40.0,200.0,200.0,0,8,,,,,,
-40.0,200.0,210.0,0,8,,,,,,
-40.0,200.0,220.0,0,8,,,,,,
-40.0,210.0,80.0,1,0,-45,1579,1453,2103,1150,{#000P1579T1500!#001P1453T1500!#002P2103T1500!#003P1150T1500!}
-40.0,210.0,90.0,1,0,-45,1579,1448,2041,1092,{#000P1579T1500!#001P1448T1500!#002P2041T1500!#003P1092T1500!}
-40.0,210.0,100.0,1,0,-45,1579,1438,1970,1032,{#000P1579T1500!#001P1438T1500!#002P1970T1500!#003P1032T1500!}
-40.0,210.0,110.0,1,0,-45,1579,1419,1885,966,{#000P1579T1500!#001P1419T1500!#002P1885T1500!#003P0966T1500!}
-40.0,210.0,120.0,1,0,-45,1579,1389,1776,887,{#000P1579T1500!#001P1389T1500!#002P1776T1500!#003P0887T1500!}
-40.0,210.0,130.0,1,0,-45,1579,1313,1564,751,{#000P1579T1500!#001P1313T1500!#002P1564T1500!#003P0751T1500!}
-40.0,210.0,140.0,1,0,-42,1579,1335,1576,763,{#000P1579T1500!#001P1335T1500!#002P1576T1500!#003P0763T1500!}
-40.0,210.0,150.0,1,0,-39,1579,1353,1580,771,{#000P1579T1500!#001P1353T1500!#002P1580T1500!#003P0771T1500!}
-40.0,210.0,160.0,1,0,-36,1579,1366,1577,777,{#000P1579T1500!#001P1366T1500!#002P1577T1500!#003P0777T1500!}
-40.0,210.0,170.0,1,0,-33,1579,1377,1570,782,{#000P1579T1500!#001P1377T1500!#002P1570T1500!#003P0782T1500!}
-40.0,210.0,180.0,1,0,-30,1579,1385,1558,784,{#000P1579T1500!#001P1385T1500!#002P1558T1500!#003P0784T1500!}
-40.0,210.0,190.0,0,8,,,,,,
-40.0,210.0,200.0,0,8,,,,,,
-40.0,210.0,210.0,0,8,,,,,,
-40.0,210.0,220.0,0,8,,,,,,
-40.0,220.0,80.0,1,0,-45,1576,1412,2053,1141,{#000P1576T1500!#001P1412T1500!#002P2053T1500!#003P1141T1500!}
-40.0,220.0,90.0,1,0,-45,1576,1407,1989,1082,{#000P1576T1500!#001P1407T1500!#002P1989T1500!#003P1082T1500!}
-40.0,220.0,100.0,1,0,-45,1576,1394,1914,1019,{#000P1576T1500!#001P1394T1500!#002P1914T1500!#003P1019T1500!}
-40.0,220.0,110.0,1,0,-45,1576,1372,1820,947,{#000P1576T1500!#001P1372T1500!#002P1820T1500!#003P0947T1500!}
-40.0,220.0,120.0,1,0,-45,1576,1329,1682,852,{#000P1576T1500!#001P1329T1500!#002P1682T1500!#003P0852T1500!}
-40.0,220.0,130.0,1,0,-43,1576,1319,1618,813,{#000P1576T1500!#001P1319T1500!#002P1618T1500!#003P0813T1500!}
-40.0,220.0,140.0,1,0,-40,1576,1343,1636,830,{#000P1576T1500!#001P1343T1500!#002P1636T1500!#003P0830T1500!}
-40.0,220.0,150.0,1,0,-37,1576,1363,1648,844,{#000P1576T1500!#001P1363T1500!#002P1648T1500!#003P0844T1500!}
-40.0,220.0,160.0,1,0,-34,1576,1381,1656,856,{#000P1576T1500!#001P1381T1500!#002P1656T1500!#003P0856T1500!}
-40.0,220.0,170.0,1,0,-32,1576,1335,1516,778,{#000P1576T1500!#001P1335T1500!#002P1516T1500!#003P0778T1500!}
-40.0,220.0,180.0,0,8,,,,,,
-40.0,220.0,190.0,0,8,,,,,,
-40.0,220.0,200.0,0,8,,,,,,
-40.0,220.0,210.0,0,8,,,,,,
-40.0,220.0,220.0,0,8,,,,,,
-40.0,230.0,80.0,1,0,-45,1573,1370,1996,1126,{#000P1573T1500!#001P1370T1500!#002P1996T1500!#003P1126T1500!}
-40.0,230.0,90.0,1,0,-45,1573,1363,1928,1065,{#000P1573T1500!#001P1363T1500!#002P1928T1500!#003P1065T1500!}
-40.0,230.0,100.0,1,0,-45,1573,1347,1845,998,{#000P1573T1500!#001P1347T1500!#002P1845T1500!#003P0998T1500!}
-40.0,230.0,110.0,1,0,-45,1573,1316,1731,914,{#000P1573T1500!#001P1316T1500!#002P1731T1500!#003P0914T1500!}
-40.0,230.0,120.0,1,0,-44,1573,1283,1612,837,{#000P1573T1500!#001P1283T1500!#002P1612T1500!#003P0837T1500!}
-40.0,230.0,130.0,1,0,-41,1573,1314,1647,863,{#000P1573T1500!#001P1314T1500!#002P1647T1500!#003P0863T1500!}
-40.0,230.0,140.0,1,0,-39,1573,1291,1558,811,{#000P1573T1500!#001P1291T1500!#002P1558T1500!#003P0811T1500!}
-40.0,230.0,150.0,1,0,-36,1573,1322,1597,841,{#000P1573T1500!#001P1322T1500!#002P1597T1500!#003P0841T1500!}
-40.0,230.0,160.0,1,0,-33,1573,1345,1619,862,{#000P1573T1500!#001P1345T1500!#002P1619T1500!#003P0862T1500!}
-40.0,230.0,170.0,1,0,-30,1573,1364,1634,881,{#000P1573T1500!#001P1364T1500!#002P1634T1500!#003P0881T1500!}
-40.0,230.0,180.0,0,8,,,,,,
-40.0,230.0,190.0,0,8,,,,,,
-40.0,230.0,200.0,0,8,,,,,,
-40.0,230.0,210.0,0,8,,,,,,
-40.0,230.0,220.0,0,8,,,,,,
-40.0,240.0,80.0,1,0,-45,1570,1326,1930,1104,{#000P1570T1500!#001P1326T1500!#002P1930T1500!#003P1104T1500!}
-40.0,240.0,90.0,1,0,-45,1570,1314,1854,1039,{#000P1570T1500!#001P1314T1500!#002P1854T1500!#003P1039T1500!}
-40.0,240.0,100.0,1,0,-45,1570,1291,1753,962,{#000P1570T1500!#001P1291T1500!#002P1753T1500!#003P0962T1500!}
-40.0,240.0,110.0,1,0,-45,1570,1221,1545,824,{#000P1570T1500!#001P1221T1500!#002P1545T1500!#003P0824T1500!}
-40.0,240.0,120.0,1,0,-42,1570,1270,1624,876,{#000P1570T1500!#001P1270T1500!#002P1624T1500!#003P0876T1500!}
-40.0,240.0,130.0,1,0,-40,1570,1249,1536,823,{#000P1570T1500!#001P1249T1500!#002P1536T1500!#003P0823T1500!}
-40.0,240.0,140.0,1,0,-37,1570,1293,1605,871,{#000P1570T1500!#001P1293T1500!#002P1605T1500!#003P0871T1500!}
-40.0,240.0,150.0,1,0,-34,1570,1321,1640,900,{#000P1570T1500!#001P1321T1500!#002P1640T1500!#003P0900T1500!}
-40.0,240.0,160.0,1,0,-32,1570,1287,1528,837,{#000P1570T1500!#001P1287T1500!#002P1528T1500!#003P0837T1500!}
-40.0,240.0,170.0,0,8,,,,,,
-40.0,240.0,180.0,0,8,,,,,,
-40.0,240.0,190.0,0,8,,,,,,
-40.0,240.0,200.0,0,8,,,,,,
-40.0,240.0,210.0,0,8,,,,,,
-40.0,240.0,220.0,0,8,,,,,,
-40.0,250.0,80.0,1,0,-45,1567,1276,1849,1072,{#000P1567T1500!#001P1276T1500!#002P1849T1500!#003P1072T1500!}
-40.0,250.0,90.0,1,0,-45,1567,1257,1756,998,{#000P1567T1500!#001P1257T1500!#002P1756T1500!#003P0998T1500!}
-40.0,250.0,100.0,1,0,-45,1567,1206,1589,883,{#000P1567T1500!#001P1206T1500!#002P1589T1500!#003P0883T1500!}
-40.0,250.0,110.0,1,0,-43,1567,1189,1509,834,{#000P1567T1500!#001P1189T1500!#002P1509T1500!#003P0834T1500!}
-40.0,250.0,120.0,1,0,-40,1567,1253,1626,909,{#000P1567T1500!#001P1253T1500!#002P1626T1500!#003P0909T1500!}
-40.0,250.0,130.0,1,0,-38,1567,1242,1563,872,{#000P1567T1500!#001P1242T1500!#002P1563T1500!#003P0872T1500!}
-40.0,250.0,140.0,1,0,-35,1567,1283,1627,918,{#000P1567T1500!#001P1283T1500!#002P1627T1500!#003P0918T1500!}
-40.0,250.0,150.0,1,0,-33,1567,1255,1529,862,{#000P1567T1500!#001P1255T1500!#002P1529T1500!#003P0862T1500!}
-40.0,250.0,160.0,1,0,-30,1567,1297,1599,913,{#000P1567T1500!#001P1297T1500!#002P1599T1500!#003P0913T1500!}
-40.0,250.0,170.0,0,8,,,,,,
-40.0,250.0,180.0,0,8,,,,,,
-40.0,250.0,190.0,0,8,,,,,,
-40.0,250.0,200.0,0,8,,,,,,
-40.0,250.0,210.0,0,8,,,,,,
-40.0,250.0,220.0,0,8,,,,,,
-40.0,260.0,80.0,1,0,-45,1564,1216,1740,1023,{#000P1564T1500!#001P1216T1500!#002P1740T1500!#003P1023T1500!}
-40.0,260.0,90.0,1,0,-45,1564,1164,1569,904,{#000P1564T1500!#001P1164T1500!#002P1569T1500!#003P0904T1500!}
-40.0,260.0,100.0,1,0,-43,1564,1167,1537,884,{#000P1564T1500!#001P1167T1500!#002P1537T1500!#003P0884T1500!}
-40.0,260.0,110.0,1,0,-40,1564,1228,1646,955,{#000P1564T1500!#001P1228T1500!#002P1646T1500!#003P0955T1500!}
-40.0,260.0,120.0,1,0,-38,1564,1231,1616,937,{#000P1564T1500!#001P1231T1500!#002P1616T1500!#003P0937T1500!}
-40.0,260.0,130.0,1,0,-36,1564,1223,1561,905,{#000P1564T1500!#001P1223T1500!#002P1561T1500!#003P0905T1500!}
-40.0,260.0,140.0,1,0,-33,1564,1266,1634,956,{#000P1564T1500!#001P1266T1500!#002P1634T1500!#003P0956T1500!}
-40.0,260.0,150.0,1,0,-31,1564,1252,1568,920,{#000P1564T1500!#001P1252T1500!#002P1568T1500!#003P0920T1500!}
-40.0,260.0,160.0,0,8,,,,,,
-40.0,260.0,170.0,0,8,,,,,,
-40.0,260.0,180.0,0,8,,,,,,
-40.0,260.0,190.0,0,8,,,,,,
-40.0,260.0,200.0,0,8,,,,,,
-40.0,260.0,210.0,0,8,,,,,,
-40.0,260.0,220.0,0,8,,,,,,
-30.0,120.0,80.0,1,0,-45,1603,1820,2307,986,{#000P1603T1500!#001P1820T1500!#002P2307T1500!#003P0986T1500!}
-30.0,120.0,90.0,1,0,-45,1603,1801,2244,943,{#000P1603T1500!#001P1801T1500!#002P2244T1500!#003P0943T1500!}
-30.0,120.0,100.0,1,0,-45,1603,1779,2178,899,{#000P1603T1500!#001P1779T1500!#002P2178T1500!#003P0899T1500!}
-30.0,120.0,110.0,1,0,-45,1603,1753,2106,853,{#000P1603T1500!#001P1753T1500!#002P2106T1500!#003P0853T1500!}
-30.0,120.0,120.0,1,0,-45,1603,1723,2028,804,{#000P1603T1500!#001P1723T1500!#002P2028T1500!#003P0804T1500!}
-30.0,120.0,130.0,1,0,-45,1603,1688,1937,748,{#000P1603T1500!#001P1688T1500!#002P1937T1500!#003P0748T1500!}
-30.0,120.0,140.0,1,0,-45,1603,1643,1825,682,{#000P1603T1500!#001P1643T1500!#002P1825T1500!#003P0682T1500!}
-30.0,120.0,150.0,1,0,-43,1603,1619,1741,636,{#000P1603T1500!#001P1619T1500!#002P1741T1500!#003P0636T1500!}
-30.0,120.0,160.0,1,0,-39,1603,1631,1722,635,{#000P1603T1500!#001P1631T1500!#002P1722T1500!#003P0635T1500!}
-30.0,120.0,170.0,1,0,-35,1603,1643,1706,636,{#000P1603T1500!#001P1643T1500!#002P1706T1500!#003P0636T1500!}
-30.0,120.0,180.0,1,0,-31,1603,1655,1695,643,{#000P1603T1500!#001P1655T1500!#002P1695T1500!#003P0643T1500!}
-30.0,120.0,190.0,0,8,,,,,,
-30.0,120.0,200.0,0,8,,,,,,
-30.0,120.0,210.0,0,8,,,,,,
-30.0,120.0,220.0,0,8,,,,,,
-30.0,130.0,80.0,1,0,-45,1596,1781,2306,1024,{#000P1596T1500!#001P1781T1500!#002P2306T1500!#003P1024T1500!}
-30.0,130.0,90.0,1,0,-45,1596,1765,2244,978,{#000P1596T1500!#001P1765T1500!#002P2244T1500!#003P0978T1500!}
-30.0,130.0,100.0,1,0,-45,1596,1746,2177,931,{#000P1596T1500!#001P1746T1500!#002P2177T1500!#003P0931T1500!}
-30.0,130.0,110.0,1,0,-45,1596,1723,2106,883,{#000P1596T1500!#001P1723T1500!#002P2106T1500!#003P0883T1500!}
-30.0,130.0,120.0,1,0,-45,1596,1695,2027,831,{#000P1596T1500!#001P1695T1500!#002P2027T1500!#003P0831T1500!}
-30.0,130.0,130.0,1,0,-45,1596,1661,1936,774,{#000P1596T1500!#001P1661T1500!#002P1936T1500!#003P0774T1500!}
-30.0,130.0,140.0,1,0,-45,1596,1618,1824,706,{#000P1596T1500!#001P1618T1500!#002P1824T1500!#003P0706T1500!}
-30.0,130.0,150.0,1,0,-44,1596,1574,1701,634,{#000P1596T1500!#001P1574T1500!#002P1701T1500!#003P0634T1500!}
-30.0,130.0,160.0,1,0,-40,1596,1588,1687,635,{#000P1596T1500!#001P1588T1500!#002P1687T1500!#003P0635T1500!}
-30.0,130.0,170.0,1,0,-36,1596,1602,1676,640,{#000P1596T1500!#001P1602T1500!#002P1676T1500!#003P0640T1500!}
-30.0,130.0,180.0,1,0,-32,1596,1617,1671,650,{#000P1596T1500!#001P1617T1500!#002P1671T1500!#003P0650T1500!}
-30.0,130.0,190.0,0,8,,,,,,
-30.0,130.0,200.0,0,8,,,,,,
-30.0,130.0,210.0,0,8,,,,,,
-30.0,130.0,220.0,0,8,,,,,,
-30.0,140.0,80.0,1,0,-45,1589,1742,2300,1058,{#000P1589T1500!#001P1742T1500!#002P2300T1500!#003P1058T1500!}
-30.0,140.0,90.0,1,0,-45,1589,1729,2238,1009,{#000P1589T1500!#001P1729T1500!#002P2238T1500!#003P1009T1500!}
-30.0,140.0,100.0,1,0,-45,1589,1712,2171,959,{#000P1589T1500!#001P1712T1500!#002P2171T1500!#003P0959T1500!}
-30.0,140.0,110.0,1,0,-45,1589,1691,2100,909,{#000P1589T1500!#001P1691T1500!#002P2100T1500!#003P0909T1500!}
-30.0,140.0,120.0,1,0,-45,1589,1665,2021,855,{#000P1589T1500!#001P1665T1500!#002P2021T1500!#003P0855T1500!}
-30.0,140.0,130.0,1,0,-45,1589,1633,1929,796,{#000P1589T1500!#001P1633T1500!#002P1929T1500!#003P0796T1500!}
-30.0,140.0,140.0,1,0,-45,1589,1590,1815,725,{#000P1589T1500!#001P1590T1500!#002P1815T1500!#003P0725T1500!}
-30.0,140.0,150.0,1,0,-45,1589,1515,1628,613,{#000P1589T1500!#001P1515T1500!#002P1628T1500!#003P0613T1500!}
-30.0,140.0,160.0,1,0,-41,1589,1532,1620,617,{#000P1589T1500!#001P1532T1500!#002P1620T1500!#003P0617T1500!}
-30.0,140.0,170.0,1,0,-37,1589,1550,1617,626,{#000P1589T1500!#001P1550T1500!#002P1617T1500!#003P0626T1500!}
-30.0,140.0,180.0,1,0,-33,1589,1569,1621,641,{#000P1589T1500!#001P1569T1500!#002P1621T1500!#003P0641T1500!}
-30.0,140.0,190.0,0,8,,,,,,
-30.0,140.0,200.0,0,8,,,,,,
-30.0,140.0,210.0,0,8,,,,,,
-30.0,140.0,220.0,0,8,,,,,,
-30.0,150.0,80.0,1,0,-45,1583,1701,2289,1087,{#000P1583T1500!#001P1701T1500!#002P2289T1500!#003P1087T1500!}
-30.0,150.0,90.0,1,0,-45,1583,1691,2227,1035,{#000P1583T1500!#001P1691T1500!#002P2227T1500!#003P1035T1500!}
-30.0,150.0,100.0,1,0,-45,1583,1676,2161,984,{#000P1583T1500!#001P1676T1500!#002P2161T1500!#003P0984T1500!}
-30.0,150.0,110.0,1,0,-45,1583,1657,2089,931,{#000P1583T1500!#001P1657T1500!#002P2089T1500!#003P0931T1500!}
-30.0,150.0,120.0,1,0,-45,1583,1633,2009,876,{#000P1583T1500!#001P1633T1500!#002P2009T1500!#003P0876T1500!}
-30.0,150.0,130.0,1,0,-45,1583,1601,1916,814,{#000P1583T1500!#001P1601T1500!#002P1916T1500!#003P0814T1500!}
-30.0,150.0,140.0,1,0,-45,1583,1558,1799,740,{#000P1583T1500!#001P1558T1500!#002P1799T1500!#003P0740T1500!}
-30.0,150.0,150.0,1,0,-44,1583,1512,1667,661,{#000P1583T1500!#001P1512T1500!#002P1667T1500!#003P0661T1500!}
-30.0,150.0,160.0,1,0,-41,1583,1498,1594,625,{#000P1583T1500!#001P1498T1500!#002P1594T1500!#003P0625T1500!}
-30.0,150.0,170.0,1,0,-37,1583,1523,1608,644,{#000P1583T1500!#001P1523T1500!#002P1608T1500!#003P0644T1500!}
-30.0,150.0,180.0,1,0,-33,1583,1548,1626,667,{#000P1583T1500!#001P1548T1500!#002P1626T1500!#003P0667T1500!}
-30.0,150.0,190.0,0,8,,,,,,
-30.0,150.0,200.0,0,8,,,,,,
-30.0,150.0,210.0,0,8,,,,,,
-30.0,150.0,220.0,0,8,,,,,,
-30.0,160.0,80.0,1,0,-45,1578,1660,2272,1111,{#000P1578T1500!#001P1660T1500!#002P2272T1500!#003P1111T1500!}
-30.0,160.0,90.0,1,0,-45,1578,1652,2210,1057,{#000P1578T1500!#001P1652T1500!#002P2210T1500!#003P1057T1500!}
-30.0,160.0,100.0,1,0,-45,1578,1640,2144,1004,{#000P1578T1500!#001P1640T1500!#002P2144T1500!#003P1004T1500!}
-30.0,160.0,110.0,1,0,-45,1578,1622,2072,950,{#000P1578T1500!#001P1622T1500!#002P2072T1500!#003P0950T1500!}
-30.0,160.0,120.0,1,0,-45,1578,1599,1991,892,{#000P1578T1500!#001P1599T1500!#002P1991T1500!#003P0892T1500!}
-30.0,160.0,130.0,1,0,-45,1578,1568,1896,828,{#000P1578T1500!#001P1568T1500!#002P1896T1500!#003P0828T1500!}
-30.0,160.0,140.0,1,0,-45,1578,1524,1773,749,{#000P1578T1500!#001P1524T1500!#002P1773T1500!#003P0749T1500!}
-30.0,160.0,150.0,1,0,-44,1578,1471,1622,658,{#000P1578T1500!#001P1471T1500!#002P1622T1500!#003P0658T1500!}
-30.0,160.0,160.0,1,0,-40,1578,1500,1644,681,{#000P1578T1500!#001P1500T1500!#002P1644T1500!#003P0681T1500!}
-30.0,160.0,170.0,1,0,-37,1578,1485,1573,647,{#000P1578T1500!#001P1485T1500!#002P1573T1500!#003P0647T1500!}
-30.0,160.0,180.0,1,0,-33,1578,1519,1613,683,{#000P1578T1500!#001P1519T1500!#002P1613T1500!#003P0683T1500!}
-30.0,160.0,190.0,0,8,,,,,,
